ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Accession_Name,Country_of_Origin,Region,Alu.Tol,Flowering time at Arkansas,Flowering time at Faridpur,Flowering time at Aberdeen,FT ratio of Arkansas/Aberdeen,FT ratio of Faridpur/Aberdeen,Culm habit,Leaf pubescence,Flag leaf length,Flag leaf width,Awn presence,Panicle number per plant,Plant height,Panicle length,Primary panicle branch number,Seed number per panicle,Florets per panicle,Panicle fertility,Seed length,Seed width,Seed volume,Seed surface area,Brown rice seed length,Brown rice seed width,Brown rice surface area,Brown rice volume,Seed length/width ratio,Brown rice length/width ratio,Seed color,Pericarp color,Straighthead suseptability,Blast resistance,Amylose content,Alkali spreading value,Protein content
NSFTV371,37.414188631324706,-28.360036129353354,6.217384136781057,-2.549863712799998,-2.6427467968686558,-0.22057859350111983,-2.685099423217446,-2.3499148634149605,-0.8792710947577366,-1.4063791208583494,Santhi Sufaid,Pakistan,S Asia,0.49,83,76,99,0.838383838,0.767676768,7,1,40.75833333,1.525,0,3.352823797,133.9166667,27.05833333,10.16666667,5.171430517,5.272999559,0.903,8.419166667,2.696658333,1.992691494,3.639020657,6.3053375,2.3177625,3.28423885,4.5379125,3.122,2.72,light,light,7.166666667,8,23.73333333,6,8.1
NSFTV372,38.9013385610311,-28.594856784742902,7.606001704649154,-5.117446125964022,-0.8414481173505407,-0.1609145826912298,-0.8267821974087589,-1.341742368407599,-0.26557924467671135,0.3680312809666681,Sufaid,Pakistan,S Asia,0.24,85.5,74,99,0.863636364,0.747474747,6.5,1,31.26666667,1.191666667,1,3.814042597,139.75,27.61666667,8,4.870095271,4.935672256,0.937,8.159518182,2.585309091,1.855920078,3.552453747,5.776483333,2.217508333,3.155992467,3.824691667,3.156,2.605,light,light,8.001666667,6,24.76,5.5,8.3
NSFTV375,-24.223772284744253,9.59311983006508,22.340477115303784,-2.480189928613343,-15.057274056016537,-2.8205816556153485,-2.8349243138736795,5.639151210654295,0.5540363925041588,-4.829220951578104,WC 2810,Ponape Island,Pacific,0.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.26333333,6,7.4
NSFTV376,-29.45196599907384,-1.596754350687107,-5.3061675858303525,-1.741248034716335,-2.049770920878642,-0.2605015245968074,4.209617009688946,-8.943006496909037,2.008470120148001,-9.421302300526607,Breviaristata,Portugal,Europe,0.749,79.5,67,86,0.924418605,0.779069767,3,NA,28.14166667,1.083333333,0,2.633087163,118.75,23.78333333,7.333333333,4.560869927,4.823636148,0.769,10.24314167,3.531991667,2.77618122,4.136928204,7.570391667,2.9128,3.717802132,8.902233333,2.9,2.599,light,light,4.998333334,9,20.44333333,5.388888889,9.8
NSFTV377,-23.183982410223397,9.262132362473281,22.157388099088188,-2.0694512457700878,-14.16128468439598,-2.9144092145878675,-3.0461606205020564,5.318626354189005,1.1822767979089643,-3.8349719680480545,PR 304,Puerto Rico,America,0.751,89.08333333,78,109,0.817278287,0.71559633,3,1,31.79166667,1.55,0,2.944438979,119.6666667,23.71666667,11.33333333,4.864324175,5.026617999,0.85,8.8848,3.153616667,2.384536747,3.867104437,6.583641667,2.65175,3.471354982,6.298933333,2.817,2.483,light,light,7.998333334,5,21.27666667,5.916666667,8.8
NSFTV378,24.9680755943806,-22.59609351192286,5.815243689298143,0.6493039548897765,-1.9719297688345725,-3.9835584836356674,-6.080987865867942,-7.695134233976693,-5.425673160440095,0.6541403091743465,Kalubala Vee,Sri Lanka,S Asia,0.17,106.6,68,79,1.349367089,0.860759494,6,0,30.13,1.01,0,3.799973502,122.9,22.51428571,8.285714286,4.760272794,4.877738621,0.889,7.91285,2.93044,2.120181533,3.674507673,5.900833333,2.466188889,3.278619955,4.830633333,2.7,2.393,dark,dark,NA,9,23.42666667,7,8.5
NSFTV379,-21.01136816614555,9.514844337387814,20.307836188448867,-1.6071557890156687,-12.415305000804295,-2.6003480004517927,-2.535808390787689,4.475023977533021,0.6518760356118094,-3.37878356933529,Wanica,Suriname,America,0.594,91.66666667,NA,NA,NA,NA,3,1,37.54166667,1.408333333,0,2.972742755,130.6666667,24.58333333,9.833333333,4.905891872,5.129405497,0.8,8.919516667,3.100966667,2.367353275,3.863243216,6.664290909,2.596963636,3.466614494,6.149781818,2.876,2.566,light,light,8.331666667,5,23.76,5.916666667,8.75
NSFTV380,-32.931700670737705,-5.595629813753768,-20.43462333464955,-1.7831073434093399,-1.210896140252968,0.06936111544721205,-2.5268576134808143,4.486455828287079,-1.1910326173938957,6.050461707413308,Tainan-Iku No. 512,Taiwan,E Asia,0.891,92.75,NA,187,0.495989305,NA,3,NA,40.34444444,1.077777778,0,2.966131804,100,26.4,11.28571429,5.001706663,5.269002979,0.765,6.957,3.41615,2.271135705,3.681798401,4.910283333,2.929366667,3.281373515,5.7724,2.037,1.676,light,light,6.165,9,17.91333333,7,8.25
NSFTV381,-22.982246418508105,5.779849370313425,15.149799224322244,0.6728194372762215,0.5383097032591779,2.1419621486433447,6.390472940125956,-7.781422884103079,-0.5537119843477945,4.6341776107061,325,Taiwan,E Asia,0.82,90.83333333,81,106,0.856918239,0.764150943,3,NA,33.3,1.716666667,1,2.674148649,132.5833333,31.12222222,9.888888889,5.209030676,5.48341285,0.76,7.690841667,3.390733333,2.332991432,3.752895573,5.460366667,2.92685,3.3879826729999998,6.410816667,2.268,1.866,light,light,7.666666667,8,22.3,5.958333334,8.8
NSFTV384,-22.731707190632648,9.69427078902891,22.07031109953186,-2.669004445324549,-5.589243478905983,0.7785629694605776,1.3581020974615199,0.5944504038419158,-1.1545988250883918,1.7000927342218768,318,Turkey,Mid East,0.94,90.16666667,67,106,0.850628931,0.632075472,2,0,35.94166667,1.541666667,0,2.885731378,128.0833333,24.21111111,10.55555556,4.912041953,5.180378069,0.765,8.70385,3.099566667,2.333048017,3.829172596,6.525816667,2.647733333,3.470062726,6.321833333,2.808,2.465,light,light,9,4,22.52,4.833333334,9.25
NSFTV385,45.55105424136893,17.075498519303462,-8.70503270159993,0.26196035361988446,-1.9652969727018972,10.099742406670105,-3.396930319492127,-0.7077283819289782,-0.3738662923945851,0.04127133502319347,Nira,United States,America,0.39,83.75,62,75,1.116666667,0.826666667,6.5,NA,27.33636364,1.018181818,0,3.808512629,128.8333333,26.39,9.9,4.661722355,4.891715249,0.795,8.4533,2.843408333,2.139272712,3.723001655,6.2018,2.404527273,3.340971487,5.086690909,2.973,2.579,light,light,8.5,6,23.81666667,5.916666667,7.95
NSFTV386,-27.589355703736995,5.613716111526838,9.643718945206242,-3.9090267623113193,-12.47458850965151,-2.9133471116532412,-3.975746520124727,5.986299142994254,-0.3155873302705966,-3.5353117782011774,Palmyra,United States,America,0.833,82.66666667,77,104,0.794871795,0.740384615,2,1,33.5,1.408333333,0,2.978925155,113.0833333,24.10833333,10.5,5.289949117,5.512756477,0.8,8.12595,3.028033333,2.212507201,3.738752167,6.114854545,2.539190909,3.358956136,5.403527273,2.684,2.408,light,light,7.665,7,16.38,6.875,7.7
NSFTV387,-24.57299949024141,-0.3789791841857606,-8.89287731003655,-5.459805914039662,-3.367050301354618,-0.9379988682900157,-5.890851618274249,7.3430833633066905,0.3894464718749615,-1.9625991749434928,M-202,United States,America,0.924,78.33333333,65,106,0.738993711,0.613207547,2,NA,26.625,1.416666667,0,2.818398258,88.08333333,20.38181818,11.81818182,5.069475794,5.168415742,0.906,7.983941667,3.28515,2.367200955,3.802997634,5.939925,2.778916667,3.422254396,6.309875,2.43,2.137,light,light,5.166666667,9,9.833333333,6.75,8.35
NSFTV389,-21.6009286627455,6.750145292935641,10.90233415637724,-1.1268846311241483,4.01664819625947,-0.8562675546086022,-0.48057697579442743,3.3353951333378635,0.21928572430452659,1.267131831393986,CI 11011,United States,America,0.628,106.75,79,165,0.646969697,0.478787879,2,NA,36.88888889,1.544444444,0,2.577688383,120.5833333,26.95555556,13.77777778,5.020952261,5.624418549,0.547,7.795258333,3.315541667,2.354383426,3.7886209,5.673433333,2.669975,3.330505449,5.5456,2.351,2.125,dark,light,7.668333334,9,16.16,7,10.9
NSFTV391,-24.18990190868714,6.497652521501703,17.236821042869796,-3.184336025138185,10.362266421081872,1.8361375897785428,-2.730786993976354,0.8251568654242961,0.1367178786472557,-1.0033539141403511,Della,United States,America,0.786,86.08333333,78,112,0.76860119,0.696428571,3.5,0,27.24166667,1.166666667,0,2.813410717,101.6666667,26.0375,10.875,4.816609141,5.219372541,0.668,9.838209091,2.522709091,2.091094967,3.780690337,7.437363636,2.139545455,3.391908311,4.713963636,3.9,3.476,light,light,7.998333334,8,20.50666667,4.916666667,9
NSFTV392,-25.924999097508625,7.2728869371816085,15.861865327422338,-2.6408709601459304,-13.291782441945372,-3.061639045557194,-4.35861915365595,6.492541582409169,0.42386482257382824,-4.6388370841215885,Edith,United States,America,0.714,89.41666667,74,112,0.798363095,0.660714286,3,1,35.98333333,1.608333333,0,3.120895417,121.8333333,24.91818182,11.09090909,4.77529647,5.235958287,0.631,9.709733333,3.048116667,2.431937244,3.939706264,7.289618182,2.547763636,3.539560454,6.492990909,3.185,2.861,light,light,7.835,5,13.65666667,3.5,9.7
NSFTV394,-27.930404982787593,3.8849792254378333,8.030967319195316,-3.683348580000021,-10.992868748388268,-2.9295258214113455,-6.488959407215329,6.977275003146586,0.8558561010806777,-6.8934615735528055,Lady Wright Seln,United States,America,0.688,86,78,105,0.819047619,0.742857143,2.333333333,1,27.525,1.158333333,0,3.142714464,118.3333333,22.42222222,9.444444444,4.711166863,4.891032422,0.835,9.440883333,3.288691667,2.557645183,3.986224378,7.05945,2.689883333,3.566163412,7.084925,2.871,2.624,light,light,7.165,6,14.88,3.361111111,7.9
NSFTV395,-23.06111063779295,8.150062819381299,21.020185865194538,-0.7929458234747114,-13.264257911158284,-1.63020754079415,-0.049412363049672496,0.8911274595357607,0.4464505230140755,-2.012244019573426,OS 6 (WC 10296),Zaire,Africa,0.785,90.58333333,65,106,0.854559748,0.613207547,2,1,33.1,1.408333333,1,2.788092909,117.5,26.68333333,10.83333333,5.035869765,5.178970609,0.867,8.98575,3.295866667,2.498981439,3.930131552,6.728483333,2.778191667,3.545438408,7.15795,2.726,2.422,light,light,7.75,1,21.31,5.5,8.95
NSFTV396,-20.68181103516947,7.204775399664013,16.062787484911308,-0.7764644642319002,21.181116676003416,-0.8157570141568202,-5.354407511214619,3.331123513259845,-0.6730028395364968,-3.350377907410203,Cocodrie,United States,America,0.49,84.66666667,77,99,0.85521885499999994,0.777777778,3,0,22.50833333,1.175,0,2.935628349,91.66666667,21.85,11.16666667,5.150397236,5.293304825,0.867,9.006554545,2.5468,2.015067855,3.699522614,6.971027273,2.201527273,3.349167612,4.637636364,3.536,3.166,light,light,7.168333334,6,25.02,5.291666667,8.425
NSFTV398,45.9902475825542,17.7627723832295,-7.789342746095712,-0.5255954633932086,1.6388290883177263,-5.403054065324417,4.269770129192337,1.4321002569043446,-3.930199496374789,-0.5111328978654033,93-11,China,E Asia,0.317,98.5,NA,NA,NA,NA,3,1,29.67777778,1.388888889,1,3.135494216,106.8333333,24.54444444,11.22222222,5.325716341,5.524567199,0.82,9.236033333,2.70205,2.144992246,3.771884692,6.826408333,2.359225,3.403305159,5.270283333,3.418,2.893,light,light,7.498333334,1,17.206,7,9.575
NSFTV399,-17.186655429394452,5.609155283085583,13.520313779864592,-1.5650434375972757,20.86032087268463,-0.4885923006515176,-5.999470048215149,6.159585012824606,1.540138874870448,-5.44428764189483,Spring,United States,America,0.755,78.91666667,NA,NA,NA,NA,3,0,25.3,1.275,0,2.696876901,94.33333333,24.03333333,12.08333333,5.270432163,5.38907173,0.888,8.841466667,2.556191667,1.984707238,3.671491871,6.802016667,2.1877,3.308129519,4.39845,3.459,3.109,light,light,5.335,1,21.13,4.611111111,9.45
NSFTV400,45.534398422270776,17.215988678868126,-7.2379460577072106,-0.12166108426359296,1.5088562664301823,-5.496329812348359,4.418947047865388,1.3739523642781584,-3.44916506080854,-0.252842834496114,Yang Dao 6,China,E Asia,0.339,93.75,NA,NA,NA,NA,3,NA,30.8,1.4,1,3.044522438,109.5833333,25.3,11.83333333,5.371800143,5.487559366,0.891,9.343783333,2.744016667,2.184883929,3.797582689,6.838633333,2.354833333,3.403732499,5.269225,3.405,2.904,light,light,7.498333334,1,17.195,7,8.05
NSFTV616,39.908669030531584,16.06087220070274,-5.229223761379031,0.04628225400032122,3.4924844913669304,-10.36529293473574,12.898666581829644,8.477723554074295,-4.514033061646328,-2.569766262868587,RT0034,United States,America,NA,81,NA,NA,NA,NA,3,NA,26.33333333,1.05,0,3.54577861,111,33.31666667,11,4.96517292,5.411646052,0.64,10.14395,2.270733333,1.899063096,3.701097838,7.56835,1.95185,3.298302958,3.876866667,4.467,3.878,light,light,5.67,1,25.525,7,9.6
NSFTV619,-15.901001868852475,7.476551029596508,14.354554350946621,-2.859225610562507,17.811393307216072,1.210971467368267,-6.654165974175068,2.2688426634577032,0.13761928021870543,-2.0696421764518185,Rosemont,United States,America,NA,78,NA,NA,NA,NA,5,NA,23.88333333,1.35,0,3.171085161,81.83333333,23.31666667,9.666666667,4.773505501,4.881538499,0.898,9.145033333,2.604666667,2.079243605,3.742334909,7.206433333,2.241316667,3.395348644,4.912016667,3.511,3.215,light,light,2.33,9,21.885,6,8.2
NSFTV621,-19.70641923617059,7.399363669873554,18.22630256905828,-2.1374351908803755,18.830611815037145,-0.5874307990793992,-4.664374743403183,5.314641053646323,0.3239476910794952,-3.002038344479249,LaGrue,United States,America,NA,85.5,NA,NA,NA,NA,1,NA,22.88333333,1.216666667,1,2.602689685,91.5,24.88333333,12.66666667,4.944020545,5.379897354,0.647,9.36144,2.58132,2.095253373,3.760944269,7.19332,2.1919400000000002,3.387268828,4.82154,3.627,3.282,light,light,5.33,8,24.065,7,8.6
NSFTV622,-24.726592393624244,3.6746709047109345,2.484022379612366,-6.24416185792917,-1.789066432406431,-4.124578508674978,-4.101617577813841,9.649304811750383,-1.7940832968548182,-0.5339589049729941,Bengal,United States,America,NA,83.5,NA,NA,NA,NA,1,NA,28.31666667,1.016666667,0,3.444682494,84.66666667,22.51666667,11.33333333,4.739118158,5.377590547,0.528,8.56675,3.116283333,2.328973827,3.822550056,6.309783333,2.645216667,3.428479592,6.046133333,2.749,2.385,light,light,6.67,8,13.055,7,9.1
NSFTV628,-16.761315577133555,7.224848608073009,15.21839622480918,-2.8087566786375593,19.166559016298933,1.4483921456423958,-7.02324487490249,2.9138645987397203,0.0509560233149057,-1.2632184925155558,Jefferson,United States,America,NA,81.5,NA,NA,NA,NA,2,NA,16.2,1.25,0,3.004031076,75.16666667,17.73333333,6.666666667,4.288173726,4.420846627,0.876,9.632383333,2.818266667,2.285125219,3.86776177,7.17825,2.385916667,3.462103794,5.64135,3.418,3.009,light,light,3,1,20.29666667,7,9.85
NSFTV635,-23.078066660626195,5.166482680889846,17.45162747757401,-1.3837077235323785,9.961620450538604,2.683773080830213,0.8260460566924455,-1.574153549694687,0.08095022847014735,2.8118422966914958,Azucena,Philippines,Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.62,7,8.2
NSFTV636,45.654911202868824,17.369479773169857,-7.455498981764897,-1.1767527664163262,-1.4467453526468237,5.724590013177665,-4.839767110668736,-0.8535754598460884,1.4333281981365704,-0.026708802187926654,Sadu Cho,Korea,E Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.07,7,8.2
NSFTV637,37.26530096526201,-30.14421378245203,8.047775232639152,-4.299300211281336,-0.7282272650572506,2.6781656229509903,2.385251970444319,3.483632368475943,2.042477504613291,-0.9545424739233348,N 22,India,S Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
NSFTV638,-23.308568598814468,6.633950043336128,17.844583067508886,1.3506386270407895,-3.9671383550912984,1.79076173198467,8.997871954505037,-9.533055866223691,-1.0147146305227113,5.093983410025299,Moroberekan,Guinea,Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,7,8.6
NSFTV639,-32.68807374486489,-5.597965160360712,-21.283940334117943,-2.637950976319013,-1.1798019772116093,0.044587969206125184,-2.627131475145599,4.6862249965621565,-1.5943933687025142,8.079700724562942,Nipponbare,Japan,E Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.19,7,7.3
NSFTV640,-6.617706181785018,-7.331240359447155,5.111672221415133,40.140239054237,0.38019178632966083,0.4086830456772652,-0.7900728801048894,4.222805729991453,0.08961847866104145,0.8726727576828506,Dom Sufid,Iran,Mid East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.43,7,7.4
NSFTV641,-31.25724675308771,-4.382094650938794,-19.98925146775784,-2.9785894187230064,0.5792212906728492,-0.41560929816367537,-1.8627277743873665,5.562789438380154,-2.6145209994492293,6.275665045411425,Tainung 67,Taiwan,E Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.05,7,9.3
NSFTV642,41.523559150538155,17.60748157851711,-8.46040933792813,1.1953238900746352,-3.193995427872471,15.921973673810516,-4.58661232572249,0.14078067750592665,-3.5752006450651255,-3.479703395390716,Zhenshan 97B,China,E Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.53,6,8.3
NSFTV643,42.28120954115762,16.043647545992563,-7.7007466464595735,-3.5431829176774463,3.426244117341809,-11.545308688763997,9.654510897762197,1.553367740060682,-5.8267711024949795,-1.4861768509257876,Minghui 63,China,E Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.53,5,10.8
NSFTV644,44.13380339340335,17.662300074799273,-7.692325182259283,-1.287098810806873,1.9353331096956772,-11.929624220579173,9.191863028276225,3.3378881576570114,-6.645687457123253,-2.4860686419217575,IR64,Philippines,Pacific,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.02,6,7.3
NSFTV645,-25.475244686522956,-0.4998895483042289,-9.344198610808537,-5.7686455400122885,-3.3187952588255594,-0.9159193123949458,-5.990563480216015,7.587226235726001,0.50334757575611,-2.1106075894090446,M-202,United States,America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.87,7,9.8
NSFTV647,-21.352453201581675,7.226740046337506,16.20442056471585,-1.631727838440838,20.43336861627939,-1.2695792711413068,-5.060969775910419,3.091489368191662,-0.40064333399255453,-3.4921461301929555,Cypress,United States,America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.62,7,9.2
NSFTV651,38.58600612107961,-31.37631018037107,8.12068196733221,-4.469353333568651,0.14305167790575435,0.24825456883828312,2.232777966610236,2.61359142456403,-4.624618003754325,0.5816933591088104,Dular,India,S Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,24.87,6,8.2
NSFTV652,-26.342401891662142,-4.458462486577401,-10.033098137782519,2.6608194173780637,0.5044472551247889,1.1055292695434675,3.0474486987519063,-3.521292712446553,1.5139927905237929,-2.571483661777434,Li-Jiang-Xin-Tuan-Hei-Gu,China,E Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.23,7,6.9
NSFTV648,43.22389306957737,15.673790704425759,-6.559963196058457,-0.8519379728772609,1.895153719481119,-4.513399136184734,6.224590311158093,2.58032943456489,-1.5143718742861272,0.7940597759418612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.27,7,8.1
NSFTV12,-1.7868623321419639,-8.3206142023885,5.663844870982534,35.50062640384464,-2.173887528004988,-1.474845154158377,0.19885313099149593,2.4943117757874664,-1.5439497194158092,1.5131439248506662,Basmati,Pakistan,S Asia,0.13,101.8333333,NA,175,0.581904762,NA,2.333333333,1,38.03333333,1.433333333,1,3.64341708,139.5555556,31.675,11.125,4.925935293,5.180761578,0.775,8.761444444,2.563233333,1.948622341,3.640656296,6.532433333,2.227577778,3.286143535,4.388977778,3.418,2.933,light,light,6.915,1,19.89333333,6.416666667,9.7
NSFTV19,38.845481959565134,-27.273572380772208,5.7975132246151455,-4.192951951443795,-0.28096738796454807,1.5614501736294786,0.3274087464356574,0.014487786330294194,-1.6027163632631458,-0.9803916361822681,Black Gora,India,S Asia,0.41,84.66666667,50,77,1.0995671,0.649350649,6,1,25,1.425,0,3.731699451,121.1666667,21.725,8.5,4.58156032,4.692112116,0.895,8.075316667,3.071875,2.223560825,3.734182195,5.789616667,2.614525,3.344459762,5.54365,2.629,2.214,dark,dark,NA,1,23.94,6.611111111,8.9
NSFTV30,39.99298265223798,12.873724624441484,-6.100476511710516,-0.5837314827674428,-1.2211201073383413,0.4033767592951748,1.2412191361548923,-0.9617732237606215,7.166892451326969,4.989081493113402,NA,NA,NA,0.76,104,65,164,0.634146341,0.396341463,6.333333333,NA,30.1,0.95,1,3.801091445,121.4444444,22.725,9,4.765018887,4.862393051,0.907,8.477266667,2.576816667,1.96996609,3.643695094,6.291141667,2.208758333,3.269058036,4.347566667,3.29,2.848,light,light,8.668333334,1,24.02,6.638888889,7.7
NSFTV36,-32.172816861385876,-3.41333466008674,-13.463980694893792,-3.543245505969616,-2.6598882432547204,-0.07039636477627395,-4.02691308046176,4.2263621478133,0.004650470338482659,0.17928648917296225,NA,NA,NA,0.73,92.41666667,NA,199,0.46440536,NA,5,0,33.95833333,1.166666667,0,3.354677366,130.25,22.80909091,13,5.295586368,5.412457411,0.89,7.940881818,3.175354545,2.292588016,3.763358672,5.815918182,2.761709091,3.40285419,6.1769,2.501,2.106,light,light,5.998333334,9,15.145,6.916666667,7.65
NSFTV52,-26.04187617233277,-3.8429537396567905,-12.46046285517874,1.1022803779526666,0.5585171489128944,-0.3281198376080972,1.8378976132639468,-0.9048738204903051,-0.04127258902569271,-0.5945220811866119,Eh Ia Chiu,Taiwan,E Asia,0.18,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,87.66666667,NA,NA,NA,NA,NA,6.7088,3.474966667,2.290603601,3.673947695,4.6873,2.834533333,3.210171384,5.217366667,1.931,1.654,light,light,9,1,NA,NA,14.1
NSFTV54,-22.880187708837443,7.732755134519791,18.72018229498129,-2.517660497154763,12.235451260966483,2.880268706269717,0.17638532761108217,-1.5469044239048082,-0.45285455960663,4.226775999393223,Fortuna,United States,America,0.68,108.8333333,82,149,0.730425056,0.55033557,5.666666667,NA,45.33333333,1.766666667,0,2.735449175,133,29.11111111,14,5.240423388,5.386786015,0.864,9.477358333,2.989266667,2.392857605,3.911359285,7.207325,2.523125,3.516076699,6.266883333,3.17,2.857,light,light,7.833333334,7,23.715,6,8.3
NSFTV62,-30.653824795575886,-4.881315524690192,-18.69046294432171,-2.481330230263651,-1.2629411218598923,-1.137015935997668,-2.162671119034748,4.62817452511384,-1.26049871079642,6.75114288153688,Gyehwa 3,South Korea,E Asia,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.67,1,17.975,6,8.6
NSFTV64,-32.73466061346707,-5.459117957417602,-18.193994414988477,-0.8649592778977492,0.029179945258346385,0.9333986203197511,0.6621353328684335,-0.13073593497943772,-0.410089493323804,1.3683710911728415,Heukgyeong,South Korea,E Asia,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,0.12,7,7.35
NSFTV91,-31.072793632845954,-0.928480182364664,-8.950307535595538,-5.320602485867798,-2.945181617679997,0.2678951337690711,-3.0038635969131673,1.9596115020025422,-0.29429331251353746,0.12432437261756685,Kibi,Japan,E Asia,0.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67,7,20.94666667,7,9.1
NSFTV104,-32.94760321431164,-5.34647503563162,-18.028829257621105,-1.4208848289301614,-0.32928076980028925,0.5710586271470252,-0.05901037910291271,0.47930626089316225,-0.4560827280883316,2.6753059811606192,NA,NA,NA,0.78,77.5,70,74,1.047297297,0.945945946,5.5,NA,27.64166667,1.125,1,3.139110856,110.3333333,23.625,11.41666667,4.892227063,5.028256895,0.873,6.606108333,3.321841667,2.117515765,3.556572312,4.48915,2.897125,3.173985496,5.115883333,1.989,1.55,light,light,7.331666667,7,8.59,6.875,8.45
NSFTV159,45.29462106560765,14.143924941281313,-7.152404869041452,-0.10795628698173584,-0.18122785139905345,-1.2468941586631554,-0.14101302563477497,-1.3737842647111875,4.291850854226223,2.645525939686636,Tam Cau 9A,Vietnam,SE Asia,0.555,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,87.33333333,NA,NA,NA,NA,NA,7.7371,2.4118,1.669026704,3.43420331,5.3014,1.9799,2.958855611,2.8415,3.208,2.678,light,light,NA,8,NA,NA,NA
